ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 10:58:32 097m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.813,-0.080279541,-0.052355957
0.814,-0.03682251,-0.030480957
0.815,-0.035552979,-0.012512207
0.816,0.0058532715,0.0099487305
0.817,0.004876709,0.02713623
0.818,0.01942749,0.047253418
0.819,0.032806396,0.067565918
0.82,0.019915771,0.082800293
0.821,0.043548584,0.10252686
0.822,0.038372803,0.11893311
0.823,0.038275146,0.14041748
0.824,0.057025146,0.15272217
0.825,0.045404053,0.16561279
0.826,0.065228271,0.18260498
0.827,0.079193115,0.19764404
0.828,0.076556396,0.20916748
0.829,0.090423584,0.22225342
0.83,0.078607178,0.22928467
0.831,0.090228271,0.24217529
0.832,0.090716553,0.25037842
0.833,0.08505249,0.25721436
0.834,0.097064209,0.26346436
0.835,0.090325928,0.26893311
0.836,0.094915771,0.27127686
0.837,0.10370483,0.27576904
0.838,0.098822021,0.27401123
0.839,0.10673218,0.27479248
0.84,0.10116577,0.27205811
0.841,0.098040771,0.26795654
0.842,0.099700928,0.26405029
0.843,0.089154053,0.25799561
0.844,0.090618896,0.25252686
0.845,0.084857178,0.24432373
0.846,0.079388428,0.23612061
0.847,0.086712646,0.22518311
0.848,0.076263428,0.21424561
0.849,0.07567749,0.20135498
0.85,0.06630249,0.18787842
0.851,0.05770874,0.17498779
0.852,0.057025146,0.15897217
0.853,0.044915771,0.14315186
0.854,0.038568115,0.12596436
0.855,0.03661499,0.10877686
0.856,0.029974365,0.08963623
0.857,0.032220459,0.075183105
0.858,0.021282959,0.055651855
0.859,0.021185303,0.037097168
0.86,0.014349365,0.018737793
0.861,0.0028259277,-0.00040283203
0.862,0.005267334,-0.017590332
0.863,-0.00098266602,-0.037316895
0.864,-0.0044006348,-0.055285645
0.865,-0.0079162598,-0.072668457
0.866,-0.02197876,-0.090441895
0.867,-0.064459229,-0.11094971
0.868,-0.052545166,-0.12598877
0.869,-0.05947876,-0.14180908
0.87,-0.073638916,-0.15821533
0.871,-0.059088135,-0.17188721
0.872,-0.072076416,-0.18594971
0.873,-0.069342041,-0.19923096
0.874,-0.066998291,-0.21036377
0.875,-0.076763916,-0.22052002
0.876,-0.066802979,-0.22872314
0.877,-0.066021729,-0.23751221
0.878,-0.070025635,-0.24630127
0.879,-0.064263916,-0.25294189
0.88,-0.074420166,-0.25958252
0.881,-0.07276001,-0.26329346
0.882,-0.077349854,-0.26856689
0.883,-0.081549072,-0.26837158
0.884,-0.077154541,-0.26837158
0.885,-0.080767822,-0.26837158
0.886,-0.082330322,-0.26544189
0.887,-0.068267822,-0.26114502
0.888,-0.074224854,-0.25841064
0.889,-0.068365479,-0.25157471
0.89,-0.07588501,-0.24512939
0.891,-0.074908447,-0.23594971
0.892,-0.076275635,-0.22774658
0.893,-0.080474854,-0.21583252
0.894,-0.077838135,-0.20489502
0.895,-0.082427979,-0.19161377
0.896,-0.07510376,-0.17891846
0.897,-0.061334229,-0.16446533
0.898,-0.065435791,-0.14942627
0.899,-0.05947876,-0.13321533
0.9,-0.065142822,-0.11778564
0.901,-0.062506104,-0.10098877
0.902,-0.063677979,-0.082629395
0.903,-0.063775635,-0.066418457
0.904,-0.049420166,-0.048059082
0.905,-0.0043029785,-0.027941895
0.906,-0.0047912598,-0.008996582
0.907,0.020892334,0.011901855
0.908,0.035150146,0.03572998
0.909,0.03036499,0.04901123
0.91,0.036810303,0.067370605
0.911,0.037200928,0.08572998
0.912,0.036029053,0.10272217
0.913,0.04286499,0.12088623
0.914,0.039544678,0.13709717
0.915,0.044818115,0.15350342
0.916,0.05145874,0.16873779
0.917,0.063568115,0.18319092
0.918,0.064935303,0.19822998
0.919,0.065911865,0.20994873
0.92,0.06239624,0.22069092
0.921,0.068255615,0.23104248
0.922,0.064935303,0.23885498
0.923,0.066986084,0.24959717
0.924,0.065423584,0.25565186
0.925,0.062005615,0.26151123
0.926,0.066986084,0.26561279
0.927,0.076361084,0.27049561
0.928,0.075872803,0.27322998
0.929,0.079388428,0.27518311
0.93,0.074993896,0.27186279
0.931,0.078997803,0.27205811
0.932,0.074993896,0.26834717
0.933,0.070501709,0.26424561
0.934,0.074700928,0.25877686
0.935,0.06864624,0.25115967
0.936,0.070599365,0.24295654
0.937,0.07567749,0.23436279
0.938,0.070111084,0.22303467
0.939,0.071478271,0.21170654
0.94,0.063568115,0.19901123
0.941,0.060638428,0.18436279
0.942,0.059173584,0.17010498
0.943,0.052044678,0.15428467
0.944,0.048529053,0.13885498
0.945,0.04598999,0.12225342
0.946,0.041009521,0.10291748
0.947,0.048529053,0.086706543
0.948,0.039642334,0.06776123
0.949,0.040228271,0.05057373
0.95,0.03895874,0.031237793
0.951,0.032513428,0.012683105
0.952,0.031243896,-0.0060668945
0.953,0.023431396,-0.025402832
0.954,0.023919678,-0.043762207
0.955,0.020599365,-0.063098145
0.956,0.016986084,-0.081262207
0.957,0.009173584,-0.10001221
0.958,-0.033013916,-0.12012939
0.959,-0.037994385,-0.13653564
0.96,-0.028033447,-0.15235596
0.961,-0.050299072,-0.16954346
0.962,-0.03682251,-0.18360596
0.963,-0.046002197,-0.19766846
0.964,-0.053326416,-0.21348877
0.965,-0.047857666,-0.22286377
0.966,-0.061920166,-0.23419189
0.967,-0.048736572,-0.24337158
0.968,-0.05401001,-0.25196533
0.969,-0.062115479,-0.26075439
0.97,-0.061529541,-0.26661377
0.971,-0.07197876,-0.27091064
0.972,-0.073834229,-0.27403564
0.973,-0.078521729,-0.27735596
0.974,-0.091607666,-0.27891846
0.975,-0.08760376,-0.27852783
0.976,-0.089459229,-0.27735596
0.977,-0.082720947,-0.27247314
0.978,-0.083502197,-0.26700439
0.979,-0.088873291,-0.26368408
0.98,-0.092095947,-0.25665283
0.981,-0.094732666,-0.25040283
0.982,-0.10147095,-0.24005127
0.983,-0.10029907,-0.23009033
0.984,-0.10615845,-0.21934814
0.985,-0.11084595,-0.20684814
0.986,-0.10459595,-0.19219971
0.987,-0.094146729,-0.17716064
0.988,-0.09072876,-0.16270752
0.989,-0.090826416,-0.14766846
0.99,-0.09697876,-0.13126221
0.991,-0.088287354,-0.11387939
0.992,-0.091119385,-0.097277832
0.993,-0.08760376,-0.078137207
0.994,-0.080963135,-0.058605957
0.995,-0.066119385,-0.04005127
0.996,-0.015924072,-0.017785645
0.997,0.0061462402,0.004675293
0.998,0.011126709,0.021472168
0.999,0.035443115,0.041784668
