ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:07:01 997m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.817,-0.84576416,-0.092004395
0.818,-0.72369385,-0.078137207
0.819,-0.59283447,-0.063293457
0.82,-0.45611572,-0.045324707
0.821,-0.32330322,-0.030871582
0.822,-0.17095947,-0.014855957
0.823,-0.032287598,0.0029174805
0.824,0.11712646,0.021472168
0.825,0.26165771,0.038659668
0.826,0.39642334,0.05604248
0.827,0.49505615,0.067565918
0.828,0.64056396,0.085925293
0.829,0.73724365,0.099206543
0.83,0.87689209,0.11502686
0.831,0.97064209,0.12655029
0.832,1.0634155,0.13885498
0.833,1.1591187,0.14822998
0.834,1.2069702,0.15350342
0.835,1.2753296,0.16190186
0.836,1.3026733,0.16776123
0.837,1.328064,0.16990967
0.838,1.3534546,0.16990967
0.839,1.3397827,0.16971436
0.84,1.3153687,0.16639404
0.841,1.2723999,0.16190186
0.842,1.2167358,0.15369873
0.843,1.149353,0.14627686
0.844,1.0614624,0.13494873
0.845,0.96575928,0.12342529
0.846,0.85931396,0.11229248
0.847,0.73529053,0.096081543
0.848,0.62298584,0.083972168
0.849,0.50189209,0.067956543
0.85,0.35345459,0.050964355
0.851,0.22259521,0.035534668
0.852,0.073181152,0.018151855
0.853,-0.0088500977,0.0056518555
0.854,-0.16705322,-0.010559082
0.855,-0.31256104,-0.02911377
0.856,-0.42681885,-0.044152832
0.857,-0.58892822,-0.064465332
0.858,-0.68463135,-0.076184082
0.859,-0.80767822,-0.088879395
0.86,-0.9307251,-0.10372314
0.861,-1.0147095,-0.11466064
0.862,-1.1211548,-0.12657471
0.863,-1.1924438,-0.13536377
0.864,-1.2510376,-0.14239502
0.865,-1.3184204,-0.14786377
0.866,-1.3359985,-0.15098877
0.867,-1.3623657,-0.15274658
0.868,-1.359436,-0.15352783
0.869,-1.3262329,-0.14903564
0.87,-1.3115845,-0.14591064
0.871,-1.2549438,-0.14005127
0.872,-1.2022095,-0.13262939
0.873,-1.1328735,-0.12344971
0.874,-1.0342407,-0.11270752
0.875,-0.9463501,-0.10137939
0.876,-0.83306885,-0.08848877
0.877,-0.71099854,-0.074035645
0.878,-0.58404541,-0.05723877
0.879,-0.43365479,-0.042004395
0.88,-0.2979126,-0.02442627
0.881,-0.15240479,-0.0072387695
0.882,-0.0039672852,0.011120605
0.883,0.1317749,0.02713623
0.884,0.28118896,0.04432373
0.885,0.41790771,0.062097168
0.886,0.50384521,0.073620605
0.887,0.6552124,0.09041748
0.888,0.75189209,0.10155029
0.889,0.89154053,0.11893311
0.89,0.99017334,0.13065186
0.891,1.071228,0.14217529
0.892,1.1688843,0.15155029
0.893,1.2196655,0.15916748
0.894,1.2792358,0.16658936
0.895,1.3134155,0.16990967
0.896,1.3202515,0.17127686
0.897,1.3427124,0.17420654
0.898,1.3339233,0.17127686
0.899,1.3134155,0.16893311
0.9,1.2714233,0.16346436
0.901,1.2079468,0.15604248
0.902,1.1395874,0.14881592
0.903,1.0507202,0.13787842
0.904,0.95013428,0.12537842
0.905,0.84661865,0.11346436
0.906,0.72259521,0.096472168
0.907,0.59564209,0.084753418
0.908,0.4755249,0.069909668
0.909,0.34368896,0.052526855
0.91,0.20013428,0.035339355
0.911,0.066345215,0.019128418
0.912,-0.032287598,0.0056518555
0.913,-0.1807251,-0.010168457
0.914,-0.33013916,-0.027355957
0.915,-0.44537354,-0.042785645
0.916,-0.60552979,-0.061535645
0.917,-0.72076416,-0.075598145
0.918,-0.8291626,-0.088293457
0.919,-0.93951416,-0.10294189
0.92,-1.0303345,-0.11427002
0.921,-1.1270142,-0.12501221
0.922,-1.1992798,-0.13341064
0.923,-1.2617798,-0.14219971
0.924,-1.3135376,-0.14727783
0.925,-1.3379517,-0.15040283
0.926,-1.3604126,-0.15294189
0.927,-1.3574829,-0.15255127
0.928,-1.3311157,-0.14884033
0.929,-1.2998657,-0.14610596
0.93,-1.250061,-0.13966064
0.931,-1.1934204,-0.13360596
0.932,-1.116272,-0.12403564
0.933,-1.0274048,-0.11290283
0.934,-0.92974854,-0.10118408
0.935,-0.81646729,-0.085559082
0.936,-0.69927979,-0.07364502
0.937,-0.56842041,-0.05723877
0.938,-0.42779541,-0.04005127
0.939,-0.27740479,-0.02442627
0.94,-0.13580322,-0.007043457
0.941,0.010681152,0.010534668
0.942,0.15325928,0.026745605
0.943,0.29681396,0.04510498
0.944,0.43157959,0.062487793
0.945,0.50872803,0.07322998
0.946,0.66693115,0.09041748
0.947,0.77142334,0.10369873
0.948,0.88470459,0.11834717
0.949,1.0136108,0.13065186
0.95,1.0800171,0.14041748
0.951,1.1786499,0.14940186
0.952,1.2391968,0.15780029
0.953,1.2763062,0.16385498
0.954,1.328064,0.16776123
0.955,1.3251343,0.16932373
0.956,1.336853,0.17010498
0.957,1.3261108,0.16873779
0.958,1.2977905,0.16541748
0.959,1.2723999,0.16131592
0.96,1.1981812,0.15291748
0.961,1.1268921,0.14412842
0.962,1.0429077,0.13338623
0.963,0.93255615,0.12264404
0.964,0.83880615,0.11112061
0.965,0.70697021,0.09588623
0.966,0.58099365,0.081237793
0.967,0.45013428,0.06541748
0.968,0.30950928,0.048034668
0.969,0.18939209,0.034558105
0.97,0.049743652,0.01776123
0.971,-0.04498291,0.003894043
0.972,-0.18365479,-0.012121582
0.973,-0.34869385,-0.02911377
0.974,-0.45806885,-0.045715332
0.975,-0.61334229,-0.063684082
0.976,-0.7354126,-0.078527832
0.977,-0.84967041,-0.091809082
0.978,-0.96490479,-0.10528564
0.979,-1.0371704,-0.11680908
0.98,-1.1367798,-0.12677002
0.981,-1.2129517,-0.13497314
0.982,-1.2598267,-0.14063721
0.983,-1.319397,-0.14610596
0.984,-1.3330688,-0.14923096
0.985,-1.3584595,-0.14981689
0.986,-1.3555298,-0.15216064
0.987,-1.3340454,-0.14962158
0.988,-1.2998657,-0.14454346
0.989,-1.2402954,-0.13516846
0.99,-1.1807251,-0.13009033
0.991,-1.1035767,-0.12052002
0.992,-1.0078735,-0.10919189
0.993,-0.91217041,-0.097668457
0.994,-0.7979126,-0.08380127
0.995,-0.67779541,-0.070715332
0.996,-0.55084229,-0.055480957
0.997,-0.40435791,-0.03848877
0.998,-0.27056885,-0.02208252
0.999,-0.11431885,-0.0052856445
