ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:00:22 851m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.817,-1.1211548,-0.42463379
0.818,-1.0479126,-0.39924316
0.819,-0.96783447,-0.36486816
0.82,-0.88189697,-0.32932129
0.821,-0.78814697,-0.29221191
0.822,-0.69049072,-0.25158691
0.823,-0.59674072,-0.21604004
0.824,-0.4854126,-0.17229004
0.825,-0.38677979,-0.13088379
0.826,-0.27056885,-0.086352539
0.827,-0.16217041,-0.044165039
0.828,-0.054748535,0.0011474609
0.829,0.063415527,0.044116211
0.83,0.17376709,0.087866211
0.831,0.28997803,0.13161621
0.832,0.40325928,0.17224121
0.833,0.5067749,0.21325684
0.834,0.62005615,0.25388184
0.835,0.72259521,0.28825684
0.836,0.82318115,0.32302246
0.837,0.92181396,0.36286621
0.838,1.0097046,0.39645996
0.839,1.1005249,0.42614746
0.84,1.180603,0.45310059
0.841,1.2538452,0.48044434
0.842,1.3192749,0.50153809
0.843,1.3798218,0.52419434
0.844,1.4276733,0.53942871
0.845,1.468689,0.55270996
0.846,1.5048218,0.56520996
0.847,1.5292358,0.57263184
0.848,1.539978,0.57536621
0.849,1.5507202,0.57614746
0.85,1.5438843,0.57341309
0.851,1.5370483,0.56833496
0.852,1.508728,0.55817871
0.853,1.4725952,0.54450684
0.854,1.4296265,0.53044434
0.855,1.374939,0.51052246
0.856,1.3202515,0.48825684
0.857,1.249939,0.46364746
0.858,1.171814,0.43825684
0.859,1.0878296,0.40505371
0.86,1.0038452,0.37302246
0.861,0.90618896,0.33825684
0.862,0.80950928,0.30349121
0.863,0.70404053,0.26403809
0.864,0.5927124,0.22692871
0.865,0.48919678,0.18552246
0.866,0.37689209,0.14294434
0.867,0.26165771,0.099584961
0.868,0.14544678,0.058178711
0.869,0.032165527,0.014038086
0.87,-0.083068848,-0.030102539
0.871,-0.19049072,-0.073071289
0.872,-0.30474854,-0.11525879
0.873,-0.41217041,-0.15783691
0.874,-0.52642822,-0.20080566
0.875,-0.63580322,-0.24104004
0.876,-0.74029541,-0.28166504
0.877,-0.84088135,-0.31877441
0.878,-0.9385376,-0.35549316
0.879,-1.0264282,-0.38830566
0.88,-1.109436,-0.42111816
0.881,-1.1807251,-0.44689941
0.882,-1.2481079,-0.47424316
0.883,-1.3067017,-0.49885254
0.884,-1.359436,-0.51799316
0.885,-1.4024048,-0.53674316
0.886,-1.4346313,-0.55354004
0.887,-1.4668579,-0.56213379
0.888,-1.4883423,-0.57150879
0.889,-1.4951782,-0.57619629
0.89,-1.4981079,-0.57893066
0.891,-1.4883423,-0.57893066
0.892,-1.4707642,-0.57424316
0.893,-1.4463501,-0.56604004
0.894,-1.4180298,-0.55432129
0.895,-1.3731079,-0.53986816
0.896,-1.3340454,-0.52229004
0.897,-1.2774048,-0.50354004
0.898,-1.2236938,-0.48010254
0.899,-1.1602173,-0.45314941
0.9,-1.0908813,-0.42580566
0.901,-1.0117798,-0.39416504
0.902,-0.93463135,-0.36057129
0.903,-0.8526001,-0.32580566
0.904,-0.76080322,-0.28986816
0.905,-0.67193604,-0.25041504
0.906,-0.5713501,-0.21057129
0.907,-0.46783447,-0.16916504
0.908,-0.36724854,-0.12736816
0.909,-0.25592041,-0.083227539
0.91,-0.15045166,-0.041821289
0.911,-0.035217285,0.0038818359
0.912,0.075134277,0.045678711
0.913,0.1864624,0.090600586
0.914,0.30169678,0.13356934
0.915,0.40716553,0.17614746
0.916,0.52044678,0.21716309
0.917,0.62200928,0.25856934
0.918,0.72747803,0.29606934
0.919,0.8270874,0.33317871
0.92,0.91986084,0.36872559
0.921,1.0175171,0.40349121
0.922,1.0966187,0.43356934
0.923,1.1786499,0.46325684
0.924,1.2518921,0.48903809
0.925,1.3153687,0.51364746
0.926,1.3739624,0.53161621
0.927,1.421814,0.55075684
0.928,1.4598999,0.56364746
0.929,1.4970093,0.57536621
0.93,1.5145874,0.58083496
0.931,1.5321655,0.58356934
0.932,1.5380249,0.58669434
0.933,1.5282593,0.58200684
0.934,1.5175171,0.57380371
0.935,1.4921265,0.56520996
0.936,1.4569702,0.55075684
0.937,1.4169312,0.53395996
0.938,1.359314,0.51364746
0.939,1.3065796,0.49177246
0.94,1.2352905,0.46716309
0.941,1.1591187,0.43825684
0.942,1.0819702,0.40739746
0.943,0.98919678,0.37380371
0.944,0.89642334,0.33981934
0.945,0.79876709,0.30192871
0.946,0.69622803,0.26286621
0.947,0.58782959,0.22185059
0.948,0.48040771,0.18005371
0.949,0.36907959,0.13747559
0.95,0.25286865,0.094506836
0.951,0.14447021,0.049975586
0.952,0.026306152,0.0089599609
0.953,-0.085021973,-0.036352539
0.954,-0.1963501,-0.080883789
0.955,-0.30963135,-0.12502441
0.956,-0.4151001,-0.16682129
0.957,-0.52349854,-0.20783691
0.958,-0.63092041,-0.24807129
0.959,-0.73443604,-0.28752441
0.96,-0.84088135,-0.32893066
0.961,-0.93658447,-0.35979004
0.962,-1.0274048,-0.39572754
0.963,-1.1104126,-0.42463379
0.964,-1.1836548,-0.45354004
0.965,-1.2490845,-0.47932129
0.966,-1.3067017,-0.50158691
0.967,-1.3613892,-0.52697754
0.968,-1.406311,-0.53908691
0.969,-1.4385376,-0.55393066
0.97,-1.4697876,-0.56408691
0.971,-1.4893188,-0.57189941
0.972,-1.5049438,-0.57541504
0.973,-1.5108032,-0.57854004
0.974,-1.5029907,-0.57580566
0.975,-1.4932251,-0.56994629
0.976,-1.4649048,-0.55979004
0.977,-1.4317017,-0.54885254
0.978,-1.3887329,-0.53400879
0.979,-1.3457642,-0.51525879
0.98,-1.2920532,-0.49416504
0.981,-1.234436,-0.46877441
0.982,-1.1729126,-0.44260254
0.983,-1.0996704,-0.41174316
0.984,-1.022522,-0.37932129
0.985,-0.94049072,-0.34611816
0.986,-0.85357666,-0.31018066
0.987,-0.76275635,-0.27346191
0.988,-0.6651001,-0.23283691
0.989,-0.56842041,-0.19299316
0.99,-0.46588135,-0.15275879
0.991,-0.35748291,-0.11018066
0.992,-0.24517822,-0.068774414
0.993,-0.13677979,-0.025024414
0.994,-0.022521973,0.018725586
0.995,0.09173584,0.061694336
0.996,0.20794678,0.10583496
0.997,0.32025146,0.14724121
0.998,0.42669678,0.18825684
0.999,0.53997803,0.22966309
