ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:10:22 199m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.814,1.2411499,0.13261108
0.815,1.203064,0.1296814
0.816,1.1708374,0.12763062
0.817,1.0829468,0.11942749
0.818,1.0136108,0.11102905
0.819,0.93060303,0.10253296
0.82,0.80657959,0.091107178
0.821,0.69622803,0.081341553
0.822,0.53607178,0.067767334
0.823,0.39544678,0.05302124
0.824,0.2489624,0.036712646
0.825,0.10345459,0.021673584
0.826,0.0048217773,0.0094665527
0.827,-0.15435791,-0.0047912598
0.828,-0.31256104,-0.020904541
0.829,-0.41314697,-0.033111572
0.83,-0.57818604,-0.050396729
0.831,-0.69146729,-0.063482666
0.832,-0.81060791,-0.07666626
0.833,-0.92974854,-0.08760376
0.834,-1.0020142,-0.092779541
0.835,-1.0957642,-0.10176392
0.836,-1.1504517,-0.10752563
0.837,-1.1865845,-0.11074829
0.838,-1.2178345,-0.11426392
0.839,-1.1924438,-0.11143188
0.84,-1.1826782,-0.10889282
0.841,-1.1455688,-0.1053772
0.842,-1.0820923,-0.098736572
0.843,-1.0137329,-0.093951416
0.844,-0.91412354,-0.085357666
0.845,-0.8057251,-0.07510376
0.846,-0.6885376,-0.06260376
0.847,-0.54986572,-0.050201416
0.848,-0.40924072,-0.037017822
0.849,-0.24615479,-0.022467041
0.85,-0.094787598,-0.0067443848
0.851,0.06048584,0.0081970215
0.852,0.21282959,0.025872803
0.853,0.35931396,0.039544678
0.854,0.43743896,0.047943115
0.855,0.60638428,0.063763428
0.856,0.70111084,0.072650146
0.857,0.82220459,0.08583374
0.858,0.93743896,0.095892334
0.859,1.0116577,0.1031189
0.86,1.0995483,0.10809937
0.861,1.140564,0.11083374
0.862,1.164978,0.11825562
0.863,1.1923218,0.11347046
0.864,1.1620483,0.10975952
0.865,1.1503296,0.10682983
0.866,1.0985718,0.09989624
0.867,1.0253296,0.091204834
0.868,0.95404053,0.080755615
0.869,0.86322021,0.072454834
0.87,0.75872803,0.062689209
0.871,0.63861084,0.050579834
0.872,0.48919678,0.036029053
0.873,0.35540771,0.02098999
0.874,0.19720459,0.0043884277
0.875,0.061462402,-0.0096740723
0.876,-0.04498291,-0.021099854
0.877,-0.20025635,-0.036138916
0.878,-0.35748291,-0.05166626
0.879,-0.4697876,-0.06416626
0.88,-0.62896729,-0.080474854
0.881,-0.74615479,-0.09229126
0.882,-0.87017822,-0.10723267
0.883,-0.98345947,-0.11748657
0.884,-1.062561,-0.12461548
0.885,-1.1484985,-0.13203735
0.886,-1.2012329,-0.13623657
0.887,-1.2315063,-0.13984985
0.888,-1.2539673,-0.13994751
0.889,-1.2295532,-0.13545532
0.89,-1.2051392,-0.13164673
0.891,-1.1611938,-0.12539673
0.892,-1.0947876,-0.11758423
0.893,-1.0166626,-0.10703735
0.894,-0.91900635,-0.096295166
0.895,-0.80767822,-0.083502197
0.896,-0.6807251,-0.069732666
0.897,-0.54498291,-0.055377197
0.898,-0.39459229,-0.039459229
0.899,-0.23248291,-0.021783447
0.9,-0.074279785,-0.0049865723
0.901,0.081970215,0.011517334
0.902,0.2333374,0.028509521
0.903,0.38079834,0.043743896
0.904,0.46575928,0.05458374
0.905,0.62591553,0.070599365
0.906,0.7489624,0.086419678
0.907,0.85150146,0.098529053
0.908,0.98529053,0.11161499
0.909,1.062439,0.11981812
0.91,1.1483765,0.12782593
0.911,1.2108765,0.13427124
0.912,1.2265015,0.13866577
0.913,1.2636108,0.14315796
0.914,1.2450562,0.13983765
0.915,1.2206421,0.13827515
0.916,1.1835327,0.13202515
0.917,1.1073608,0.12265015
0.918,1.0390015,0.1164978
0.919,0.95501709,0.11083374
0.92,0.83099365,0.095697021
0.921,0.71087646,0.084466553
0.922,0.56243896,0.066986084
0.923,0.4208374,0.052435303
0.924,0.26068115,0.036029053
0.925,0.11419678,0.022161865
0.926,0.0087280273,0.009173584
0.927,-0.15631104,-0.0081115723
0.928,-0.31939697,-0.026080322
0.929,-0.42681885,-0.040045166
0.93,-0.58990479,-0.056939697
0.931,-0.70709229,-0.07041626
0.932,-0.83013916,-0.083111572
0.933,-0.94830322,-0.093951416
0.934,-1.0283813,-0.10498657
0.935,-1.1221313,-0.11592407
0.936,-1.171936,-0.12070923
0.937,-1.2119751,-0.12559204
0.938,-1.2373657,-0.12832642
0.939,-1.2217407,-0.12705688
0.94,-1.2090454,-0.12686157
0.941,-1.1738892,-0.12266235
0.942,-1.1143188,-0.11709595
0.943,-1.0498657,-0.10869751
0.944,-0.9619751,-0.10059204
0.945,-0.85748291,-0.090338135
0.946,-0.7354126,-0.079400635
0.947,-0.6026001,-0.06807251
0.948,-0.4697876,-0.056256104
0.949,-0.30865479,-0.039556885
0.95,-0.14654541,-0.023150635
0.951,0.0077514648,-0.007232666
0.952,0.15814209,0.0059509277
0.953,0.31439209,0.020111084
0.954,0.40618896,0.030657959
0.955,0.56536865,0.046868896
0.956,0.65814209,0.057904053
0.957,0.79974365,0.072747803
0.958,0.9052124,0.082806396
0.959,0.99310303,0.089837646
0.96,1.0897827,0.1008728
0.961,1.1278687,0.10536499
0.962,1.1698608,0.11073608
0.963,1.1913452,0.11141968
0.964,1.1737671,0.1102478
0.965,1.1610718,0.10770874
0.966,1.1112671,0.10165405
0.967,1.046814,0.095599365
0.968,0.9755249,0.087786865
0.969,0.88665771,0.078997803
0.97,0.78704834,0.069134521
0.971,0.65814209,0.05614624
0.972,0.51947021,0.040130615
0.973,0.39056396,0.028607178
0.974,0.22747803,0.013079834
0.975,0.08001709,-0.00010375977
0.976,0.00091552734,-0.010748291
0.977,-0.18170166,-0.028717041
0.978,-0.29888916,-0.036724854
0.979,-0.43267822,-0.052252197
0.98,-0.58990479,-0.066412354
0.981,-0.69049072,-0.075592041
0.982,-0.83404541,-0.088677979
0.983,-0.93267822,-0.099029541
0.984,-1.015686,-0.10518188
0.985,-1.1065063,-0.11455688
0.986,-1.147522,-0.11611938
0.987,-1.1992798,-0.12080688
0.988,-1.2168579,-0.11992798
0.989,-1.1963501,-0.11914673
0.99,-1.1817017,-0.11758423
0.991,-1.131897,-0.10986938
0.992,-1.0811157,-0.10127563
0.993,-1.0029907,-0.09151001
0.994,-0.9072876,-0.079400635
0.995,-0.80865479,-0.068658447
0.996,-0.67681885,-0.055084229
0.997,-0.54498291,-0.040924072
0.998,-0.40045166,-0.026373291
0.999,-0.23638916,-0.0066467285
