ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:03:45 387m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.815,1.4783936,0.22889404
0.816,1.4647217,0.22596436
0.817,1.4178467,0.21951904
0.818,1.3631592,0.21151123
0.819,1.3045654,0.20330811
0.82,1.2303467,0.19041748
0.821,1.1600342,0.17987061
0.822,1.0545654,0.16365967
0.823,0.9510498,0.14901123
0.824,0.8338623,0.13201904
0.825,0.69714355,0.11287842
0.826,0.57995605,0.092565918
0.827,0.4354248,0.07401123
0.828,0.28503418,0.055065918
0.829,0.16003418,0.033972168
0.83,0.048706055,0.012878418
0.831,-0.05480957,-0.005090332
0.832,-0.18566895,-0.026965332
0.833,-0.34387207,-0.051574707
0.834,-0.45910645,-0.067199707
0.835,-0.60949707,-0.089074707
0.836,-0.73254395,-0.10743408
0.837,-0.85754395,-0.12696533
0.838,-0.9786377,-0.14395752
0.839,-1.0645752,-0.16075439
0.84,-1.1583252,-0.17364502
0.841,-1.2344971,-0.18575439
0.842,-1.3145752,-0.19532471
0.843,-1.3809814,-0.20606689
0.844,-1.4219971,-0.21251221
0.845,-1.4669189,-0.22012939
0.846,-1.4805908,-0.22130127
0.847,-1.4981689,-0.22442627
0.848,-1.4942627,-0.22384033
0.849,-1.4727783,-0.21993408
0.85,-1.4415283,-0.21583252
0.851,-1.3809814,-0.20938721
0.852,-1.3302002,-0.20040283
0.853,-1.2657471,-0.18985596
0.854,-1.1778564,-0.17696533
0.855,-1.0919189,-0.16075439
0.856,-0.98449707,-0.14532471
0.857,-0.87512207,-0.12969971
0.858,-0.76379395,-0.11016846
0.859,-0.63684082,-0.090441895
0.86,-0.50012207,-0.06895752
0.861,-0.3614502,-0.049035645
0.862,-0.21691895,-0.02520752
0.863,-0.068481445,-0.005871582
0.864,0.07019043,0.016589355
0.865,0.21472168,0.036706543
0.866,0.35339355,0.058190918
0.867,0.47839355,0.078894043
0.868,0.5760498,0.095690918
0.869,0.71472168,0.11463623
0.87,0.80847168,0.13006592
0.871,0.95300293,0.15096436
0.872,1.0428467,0.16424561
0.873,1.1405029,0.17908936
0.874,1.2381592,0.19237061
0.875,1.2889404,0.20135498
0.876,1.3690186,0.20955811
0.877,1.4119873,0.21658936
0.878,1.4432373,0.22225342
0.879,1.4764404,0.22615967
0.88,1.4783936,0.22518311
0.881,1.4940186,0.22733154
0.882,1.4725342,0.22342529
0.883,1.4334717,0.21737061
0.884,1.3924561,0.21131592
0.885,1.3240967,0.20135498
0.886,1.2596436,0.19139404
0.887,1.1717529,0.17850342
0.888,1.0760498,0.16424561
0.889,0.98034668,0.14842529
0.89,0.86901855,0.13221436
0.891,0.76159668,0.11502686
0.892,0.6385498,0.094909668
0.893,0.5057373,0.075769043
0.894,0.37487793,0.054675293
0.895,0.2244873,0.03338623
0.896,0.087768555,0.01307373
0.897,0.0057373047,-0.005480957
0.898,-0.1583252,-0.027160645
0.899,-0.26965332,-0.046887207
0.9,-0.4083252,-0.066223145
0.901,-0.53527832,-0.08614502
0.902,-0.65441895,-0.10450439
0.903,-0.79504395,-0.12286377
0.904,-0.89660645,-0.13731689
0.905,-1.0157471,-0.15372314
0.906,-1.1153564,-0.16817627
0.907,-1.1954346,-0.18067627
0.908,-1.2891846,-0.19219971
0.909,-1.3536377,-0.20157471
0.91,-1.3907471,-0.20841064
0.911,-1.4415283,-0.21407471
0.912,-1.4708252,-0.21700439
0.913,-1.4805908,-0.22169189
0.914,-1.4942627,-0.21954346
0.915,-1.4825439,-0.21817627
0.916,-1.4610596,-0.21524658
0.917,-1.4219971,-0.20919189
0.918,-1.3614502,-0.20079346
0.919,-1.3087158,-0.19005127
0.92,-1.2247314,-0.17755127
0.921,-1.1329346,-0.16348877
0.922,-1.0391846,-0.14903564
0.923,-0.93566895,-0.13243408
0.924,-0.82043457,-0.11700439
0.925,-0.6973877,-0.096496582
0.926,-0.56848145,-0.078723145
0.927,-0.42785645,-0.057629395
0.928,-0.29309082,-0.03614502
0.929,-0.1427002,-0.017980957
0.93,-0.0020751953,0.0072143555
0.931,0.15026855,0.027331543
0.932,0.29089355,0.04822998
0.933,0.4197998,0.068151855
0.934,0.55456543,0.08651123
0.935,0.62683105,0.09979248
0.936,0.7791748,0.11893311
0.937,0.87487793,0.13553467
0.938,0.97644043,0.15076904
0.939,1.1014404,0.16522217
0.94,1.1776123,0.17791748
0.941,1.2830811,0.19100342
0.942,1.3377686,0.20174561
0.943,1.3885498,0.20819092
0.944,1.4490967,0.21678467
0.945,1.4608154,0.22010498
0.946,1.4920654,0.22264404
0.947,1.4940186,0.22420654
0.948,1.4764404,0.22166748
0.949,1.4588623,0.21854248
0.95,1.4276123,0.21307373
0.951,1.3787842,0.20623779
0.952,1.3182373,0.19705811
0.953,1.2264404,0.18299561
0.954,1.1365967,0.16990967
0.955,1.0350342,0.15584717
0.956,0.9276123,0.13826904
0.957,0.8104248,0.12264404
0.958,0.6854248,0.10487061
0.959,0.55651855,0.085925293
0.96,0.43347168,0.065808105
0.961,0.29284668,0.048034668
0.962,0.15808105,0.026745605
0.963,0.025268555,0.009362793
0.964,-0.07043457,-0.011730957
0.965,-0.21105957,-0.028918457
0.966,-0.35168457,-0.053137207
0.967,-0.47277832,-0.068371582
0.968,-0.61535645,-0.089465332
0.969,-0.75402832,-0.10938721
0.97,-0.8536377,-0.12540283
0.971,-0.96691895,-0.14356689
0.972,-1.0684814,-0.15802002
0.973,-1.1602783,-0.17266846
0.974,-1.2540283,-0.18497314
0.975,-1.3223877,-0.19434814
0.976,-1.3946533,-0.20411377
0.977,-1.4376221,-0.21134033
0.978,-1.4688721,-0.21622314
0.979,-1.5040283,-0.22032471
0.98,-1.5059814,-0.22071533
0.981,-1.4903564,-0.21798096
0.982,-1.4844971,-0.21739502
0.983,-1.4454346,-0.21036377
0.984,-1.3946533,-0.20372314
0.985,-1.3341064,-0.19512939
0.986,-1.2677002,-0.18458252
0.987,-1.1817627,-0.17501221
0.988,-1.0880127,-0.15997314
0.989,-0.99230957,-0.14376221
0.99,-0.87316895,-0.12833252
0.991,-0.74035645,-0.10997314
0.992,-0.61535645,-0.09161377
0.993,-0.48254395,-0.07130127
0.994,-0.34387207,-0.050598145
0.995,-0.21105957,-0.031066895
0.996,-0.060668945,-0.01192627
0.997,0.083862305,0.010144043
0.998,0.2244873,0.03260498
0.999,0.3651123,0.053503418
