ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:04:28 763m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.816,1.0575562,0.13748779
0.817,1.1229858,0.15018311
0.818,1.2147827,0.15877686
0.819,1.274353,0.16658936
0.82,1.3153687,0.17303467
0.821,1.3690796,0.17752686
0.822,1.3710327,0.17928467
0.823,1.3827515,0.18260498
0.824,1.3720093,0.18162842
0.825,1.3475952,0.17928467
0.826,1.3309937,0.17479248
0.827,1.2733765,0.16834717
0.828,1.2098999,0.16072998
0.829,1.1268921,0.14881592
0.83,1.0350952,0.13690186
0.831,0.93450928,0.12498779
0.832,0.82611084,0.10994873
0.833,0.70306396,0.095300293
0.834,0.58197021,0.080065918
0.835,0.44525146,0.059558105
0.836,0.32513428,0.04588623
0.837,0.19232178,0.029089355
0.838,0.050720215,0.0099487305
0.839,-0.036193848,-0.005090332
0.84,-0.18170166,-0.023254395
0.841,-0.32720947,-0.040441895
0.842,-0.43951416,-0.057629395
0.843,-0.60064697,-0.077160645
0.844,-0.70709229,-0.091418457
0.845,-0.8291626,-0.10743408
0.846,-0.93267822,-0.12325439
0.847,-1.0234985,-0.13438721
0.848,-1.1260376,-0.14805908
0.849,-1.2002563,-0.15802002
0.85,-1.265686,-0.16407471
0.851,-1.3262329,-0.17266846
0.852,-1.3584595,-0.17813721
0.853,-1.3926392,-0.18087158
0.854,-1.4053345,-0.18184814
0.855,-1.3984985,-0.18009033
0.856,-1.3721313,-0.17813721
0.857,-1.3389282,-0.17462158
0.858,-1.2871704,-0.16778564
0.859,-1.2324829,-0.16094971
0.86,-1.1543579,-0.14864502
0.861,-1.0752563,-0.13927002
0.862,-0.9776001,-0.12657471
0.863,-0.86920166,-0.11251221
0.864,-0.75689697,-0.09864502
0.865,-0.62701416,-0.082824707
0.866,-0.49029541,-0.06348877
0.867,-0.35162354,-0.044934082
0.868,-0.21295166,-0.028723145
0.869,-0.07232666,-0.010168457
0.87,0.071228027,0.007800293
0.871,0.21087646,0.026550293
0.872,0.35150146,0.044714355
0.873,0.48138428,0.061706543
0.874,0.55267334,0.07401123
0.875,0.70697021,0.092175293
0.876,0.8114624,0.10721436
0.877,0.93060303,0.12127686
0.878,1.0380249,0.13533936
0.879,1.1073608,0.14569092
0.88,1.2098999,0.15838623
0.881,1.2597046,0.16502686
0.882,1.3095093,0.17147217
0.883,1.3583374,0.17733154
0.884,1.3651733,0.18045654
0.885,1.3856812,0.18221436
0.886,1.390564,0.18045654
0.887,1.3632202,0.17869873
0.888,1.3378296,0.17342529
0.889,1.2772827,0.16658936
0.89,1.2167358,0.15975342
0.891,1.140564,0.14959717
0.892,1.039978,0.13846436
0.893,0.94915771,0.12596436
0.894,0.8348999,0.11112061
0.895,0.71868896,0.095495605
0.896,0.61126709,0.082019043
0.897,0.47747803,0.064440918
0.898,0.34173584,0.048815918
0.899,0.19818115,0.025964355
0.9,0.06439209,0.011706543
0.901,-0.01763916,-0.002746582
0.902,-0.17779541,-0.022277832
0.903,-0.30963135,-0.041027832
0.904,-0.42974854,-0.05802002
0.905,-0.58013916,-0.07364502
0.906,-0.67779541,-0.088293457
0.907,-0.80474854,-0.10509033
0.908,-0.91802979,-0.11973877
0.909,-1.0117798,-0.13262939
0.91,-1.1143188,-0.14473877
0.911,-1.1934204,-0.15489502
0.912,-1.2676392,-0.16368408
0.913,-1.3223267,-0.16817627
0.914,-1.3623657,-0.17696533
0.915,-1.3916626,-0.18087158
0.916,-1.3926392,-0.18321533
0.917,-1.3867798,-0.18106689
0.918,-1.3799438,-0.17891846
0.919,-1.3467407,-0.17559814
0.92,-1.2998657,-0.16876221
0.921,-1.2442017,-0.15977783
0.922,-1.171936,-0.15079346
0.923,-1.0889282,-0.14024658
0.924,-0.9932251,-0.12774658
0.925,-0.88580322,-0.11427002
0.926,-0.76080322,-0.098840332
0.927,-0.6416626,-0.082629395
0.928,-0.50787354,-0.065441895
0.929,-0.37506104,-0.047473145
0.93,-0.23345947,-0.029309082
0.931,-0.090881348,-0.0095825195
0.932,0.049743652,0.007800293
0.933,0.19232178,0.024597168
0.934,0.33001709,0.042565918
0.935,0.46185303,0.061120605
0.936,0.55267334,0.07635498
0.937,0.69720459,0.093151855
0.938,0.78997803,0.10858154
0.939,0.91400146,0.12303467
0.94,1.0136108,0.13475342
0.941,1.0975952,0.14569092
0.942,1.196228,0.15780029
0.943,1.2440796,0.16619873
0.944,1.3046265,0.17342529
0.945,1.3515015,0.17908936
0.946,1.3788452,0.18299561
0.947,1.4003296,0.18475342
0.948,1.3866577,0.18319092
0.949,1.3661499,0.18084717
0.95,1.3417358,0.17772217
0.951,1.2870483,0.17205811
0.952,1.2245483,0.16268311
0.953,1.149353,0.15311279
0.954,1.0536499,0.14100342
0.955,0.96673584,0.12850342
0.956,0.86712646,0.11697998
0.957,0.75872803,0.10272217
0.958,0.63275146,0.08651123
0.959,0.49407959,0.069714355
0.96,0.36126709,0.051550293
0.961,0.21575928,0.03416748
0.962,0.079040527,0.016589355
0.963,0.0018920898,0.001940918
0.964,-0.16705322,-0.01739502
0.965,-0.27935791,-0.03380127
0.966,-0.40338135,-0.050793457
0.967,-0.5479126,-0.067590332
0.968,-0.65240479,-0.08380127
0.969,-0.79693604,-0.10157471
0.97,-0.90142822,-0.11602783
0.971,-1.0059204,-0.13009033
0.972,-1.1104126,-0.14337158
0.973,-1.1797485,-0.15333252
0.974,-1.2608032,-0.16173096
0.975,-1.3154907,-0.16954346
0.976,-1.3389282,-0.17794189
0.977,-1.3731079,-0.17950439
0.978,-1.3887329,-0.17969971
0.979,-1.397522,-0.17872314
0.98,-1.3779907,-0.17559814
0.981,-1.3545532,-0.17247314
0.982,-1.3145142,-0.16798096
0.983,-1.2520142,-0.16055908
0.984,-1.1865845,-0.15196533
0.985,-1.1016235,-0.14083252
0.986,-1.000061,-0.12774658
0.987,-0.89849854,-0.11309814
0.988,-0.77935791,-0.098840332
0.989,-0.66021729,-0.084973145
0.99,-0.52740479,-0.069348145
0.991,-0.39654541,-0.05333252
0.992,-0.2588501,-0.03223877
0.993,-0.11627197,-0.014465332
0.994,0.024353027,0.0036987305
0.995,0.16888428,0.021862793
0.996,0.32025146,0.041003418
0.997,0.45501709,0.05916748
0.998,0.54095459,0.073034668
0.999,0.6786499,0.090808105
