ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:09:40 868m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.816,-0.45709229,-0.066418457
0.817,-0.60552979,-0.081652832
0.818,-0.73345947,-0.09708252
0.819,-0.82623291,-0.10684814
0.82,-0.96392822,-0.12344971
0.821,-1.0322876,-0.12930908
0.822,-1.1182251,-0.13634033
0.823,-1.1934204,-0.14259033
0.824,-1.2227173,-0.14512939
0.825,-1.2676392,-0.14825439
0.826,-1.2666626,-0.14766846
0.827,-1.265686,-0.14454346
0.828,-1.2393188,-0.14063721
0.829,-1.1738892,-0.13145752
0.83,-1.1270142,-0.12481689
0.831,-1.0498657,-0.11466064
0.832,-0.9541626,-0.10098877
0.833,-0.85455322,-0.089660645
0.834,-0.72369385,-0.076574707
0.835,-0.59185791,-0.061340332
0.836,-0.45220947,-0.045324707
0.837,-0.29595947,-0.02833252
0.838,-0.13970947,-0.009387207
0.839,0.02532959,0.0072143555
0.84,0.17474365,0.024401855
0.841,0.32318115,0.04197998
0.842,0.44622803,0.054284668
0.843,0.57611084,0.06697998
0.844,0.68450928,0.080847168
0.845,0.83294678,0.098034668
0.846,0.92181396,0.10994873
0.847,1.0253296,0.12147217
0.848,1.1220093,0.13026123
0.849,1.180603,0.13690186
0.85,1.2440796,0.14237061
0.851,1.2597046,0.14490967
0.852,1.2753296,0.14725342
0.853,1.274353,0.14705811
0.854,1.2362671,0.14315186
0.855,1.2050171,0.13787842
0.856,1.1395874,0.12947998
0.857,1.0634155,0.12166748
0.858,0.98919678,0.11248779
0.859,0.88470459,0.10115967
0.86,0.76556396,0.090026855
0.861,0.63372803,0.074987793
0.862,0.49212646,0.059558105
0.863,0.34759521,0.044909668
0.864,0.20013428,0.028894043
0.865,0.11029053,0.018347168
0.866,-0.073303223,-0.00059814453
0.867,-0.19537354,-0.01583252
0.868,-0.34283447,-0.031262207
0.869,-0.48638916,-0.046496582
0.87,-0.61138916,-0.062121582
0.871,-0.75787354,-0.076574707
0.872,-0.86920166,-0.087902832
0.873,-0.97857666,-0.10001221
0.874,-1.0733032,-0.11134033
0.875,-1.1377563,-0.11817627
0.876,-1.2109985,-0.12091064
0.877,-1.2490845,-0.12911377
0.878,-1.2617798,-0.13048096
0.879,-1.2647095,-0.13204346
0.88,-1.2442017,-0.13204346
0.881,-1.2129517,-0.12891846
0.882,-1.163147,-0.12169189
0.883,-1.0967407,-0.11583252
0.884,-1.0147095,-0.10587158
0.885,-0.91900635,-0.096887207
0.886,-0.8057251,-0.086730957
0.887,-0.67974854,-0.074621582
0.888,-0.54302979,-0.060949707
0.889,-0.39068604,-0.043566895
0.89,-0.25201416,-0.029699707
0.891,-0.10064697,-0.01505127
0.892,0.04876709,0.00018310547
0.893,0.19232178,0.012878418
0.894,0.33978271,0.028894043
0.895,0.43060303,0.04041748
0.896,0.5770874,0.056628418
0.897,0.6708374,0.06697998
0.898,0.81439209,0.079284668
0.899,0.91986084,0.087097168
0.9,0.99798584,0.098425293
0.901,1.0956421,0.10584717
0.902,1.1356812,0.10936279
0.903,1.1854858,0.11405029
0.904,1.2069702,0.11756592
0.905,1.2001343,0.11678467
0.906,1.1981812,0.11385498
0.907,1.156189,0.10799561
0.908,1.1151733,0.10584717
0.909,1.0614624,0.099206543
0.91,0.96185303,0.08807373
0.911,0.87493896,0.07791748
0.912,0.7489624,0.066784668
0.913,0.62493896,0.055456543
0.914,0.49798584,0.044519043
0.915,0.34564209,0.03104248
0.916,0.21087646,0.01541748
0.917,0.084899902,0.001159668
0.918,-0.026428223,-0.009387207
0.919,-0.14068604,-0.02208252
0.92,-0.32330322,-0.038684082
0.921,-0.42681885,-0.051184082
0.922,-0.58111572,-0.064465332
0.923,-0.70709229,-0.079309082
0.924,-0.80181885,-0.08770752
0.925,-0.93365479,-0.098449707
0.926,-1.0010376,-0.10450439
0.927,-1.0879517,-0.11212158
0.928,-1.1426392,-0.11700439
0.929,-1.1670532,-0.11954346
0.93,-1.2149048,-0.12149658
0.931,-1.2070923,-0.11915283
0.932,-1.2002563,-0.11661377
0.933,-1.1865845,-0.11134033
0.934,-1.1260376,-0.10430908
0.935,-1.0723267,-0.098059082
0.936,-0.9932251,-0.08848877
0.937,-0.89459229,-0.077355957
0.938,-0.79107666,-0.066223145
0.939,-0.65435791,-0.046691895
0.94,-0.5322876,-0.03692627
0.941,-0.39068604,-0.023449707
0.942,-0.23443604,-0.007824707
0.943,-0.090881348,0.0068237305
0.944,0.063415527,0.02479248
0.945,0.21282959,0.04119873
0.946,0.35540771,0.056433105
0.947,0.47943115,0.071276855
0.948,0.58978271,0.082409668
0.949,0.7177124,0.09510498
0.95,0.85540771,0.10975342
0.951,0.93157959,0.11834717
0.952,1.039978,0.12928467
0.953,1.1171265,0.13631592
0.954,1.1640015,0.14002686
0.955,1.2245483,0.14197998
0.956,1.2323608,0.14295654
0.957,1.2391968,0.14178467
0.958,1.2440796,0.13963623
0.959,1.2079468,0.13377686
0.96,1.1698608,0.12713623
0.961,1.0985718,0.11776123
0.962,1.0175171,0.10701904
0.963,0.92181396,0.096276855
0.964,0.80657959,0.084558105
0.965,0.68353271,0.068151855
0.966,0.54974365,0.053503418
0.967,0.4052124,0.036901855
0.968,0.26947021,0.023425293
0.969,0.13861084,0.008581543
0.97,0.04095459,-0.0041137695
0.971,-0.12408447,-0.02364502
0.972,-0.27740479,-0.039660645
0.973,-0.40826416,-0.055090332
0.974,-0.57623291,-0.073059082
0.975,-0.69537354,-0.084777832
0.976,-0.83111572,-0.09786377
0.977,-0.95123291,-0.11153564
0.978,-1.0303345,-0.12110596
0.979,-1.1192017,-0.13419189
0.98,-1.1904907,-0.13809814
0.981,-1.2383423,-0.14337158
0.982,-1.2832642,-0.14649658
0.983,-1.2930298,-0.14552002
0.984,-1.2930298,-0.14552002
0.985,-1.2754517,-0.14356689
0.986,-1.2305298,-0.13751221
0.987,-1.1807251,-0.13184814
0.988,-1.0957642,-0.11759033
0.989,-0.99713135,-0.10899658
0.99,-0.90045166,-0.099230957
0.991,-0.7744751,-0.086730957
0.992,-0.64849854,-0.07208252
0.993,-0.5166626,-0.057824707
0.994,-0.36431885,-0.041418457
0.995,-0.22174072,-0.022473145
0.996,-0.065490723,-0.0076293945
0.997,0.088806152,0.007800293
0.998,0.23724365,0.02401123
0.999,0.39349365,0.041003418
