ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:02:00 988m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.815,-1.4063721,-0.32893066
0.816,-1.5177002,-0.35432129
0.817,-1.6114502,-0.37658691
0.818,-1.6993408,-0.39729004
0.819,-1.7637939,-0.41213379
0.82,-1.8243408,-0.42697754
0.821,-1.8575439,-0.43947754
0.822,-1.8966064,-0.44768066
0.823,-1.9200439,-0.45471191
0.824,-1.9337158,-0.45822754
0.825,-1.9259033,-0.45705566
0.826,-1.9122314,-0.45197754
0.827,-1.8848877,-0.44689941
0.828,-1.8438721,-0.43791504
0.829,-1.7950439,-0.42502441
0.83,-1.7247314,-0.40783691
0.831,-1.6466064,-0.38869629
0.832,-1.5509033,-0.36721191
0.833,-1.4512939,-0.34494629
0.834,-1.3477783,-0.31799316
0.835,-1.2247314,-0.29104004
0.836,-1.1016846,-0.25979004
0.837,-0.97668457,-0.22775879
0.838,-0.82629395,-0.19221191
0.839,-0.69152832,-0.15979004
0.84,-0.5333252,-0.12385254
0.841,-0.37316895,-0.084790039
0.842,-0.22277832,-0.046899414
0.843,-0.05871582,-0.0086181641
0.844,0.11315918,0.030834961
0.845,0.26745605,0.065991211
0.846,0.42175293,0.10388184
0.847,0.57409668,0.13942871
0.848,0.72839355,0.17653809
0.849,0.8729248,0.21052246
0.85,0.98425293,0.24060059
0.851,1.1151123,0.27302246
0.852,1.2244873,0.29724121
0.853,1.3690186,0.33239746
0.854,1.4549561,0.35739746
0.855,1.5584717,0.38005371
0.856,1.6580811,0.40036621
0.857,1.7303467,0.41677246
0.858,1.8045654,0.43278809
0.859,1.8475342,0.44489746
0.86,1.8905029,0.45505371
0.861,1.9373779,0.46286621
0.862,1.9393311,0.46169434
0.863,1.9530029,0.46442871
0.864,1.9373779,0.46130371
0.865,1.9022217,0.45310059
0.866,1.8612061,0.44372559
0.867,1.7987061,0.43005371
0.868,1.7381592,0.41481934
0.869,1.6600342,0.39685059
0.87,1.5682373,0.37458496
0.871,1.4842529,0.35231934
0.872,1.3690186,0.32614746
0.873,1.2498779,0.29724121
0.874,1.1092529,0.26716309
0.875,0.97839355,0.23942871
0.876,0.83776855,0.20310059
0.877,0.69519043,0.16911621
0.878,0.53503418,0.13161621
0.879,0.38464355,0.095678711
0.88,0.22644043,0.058959961
0.881,0.076049805,0.021069336
0.882,-0.033325195,-0.010571289
0.883,-0.19543457,-0.050024414
0.884,-0.34387207,-0.084790039
0.885,-0.49621582,-0.12072754
0.886,-0.66027832,-0.15705566
0.887,-0.79309082,-0.18986816
0.888,-0.95129395,-0.22346191
0.889,-1.0723877,-0.25471191
0.89,-1.2012939,-0.28479004
0.891,-1.3184814,-0.31057129
0.892,-1.4180908,-0.33713379
0.893,-1.5255127,-0.36018066
0.894,-1.6251221,-0.38166504
0.895,-1.6915283,-0.39963379
0.896,-1.7755127,-0.41447754
0.897,-1.8243408,-0.42463379
0.898,-1.8731689,-0.43830566
0.899,-1.9083252,-0.44377441
0.9,-1.9259033,-0.44768066
0.901,-1.9376221,-0.45041504
0.902,-1.9219971,-0.44729004
0.903,-1.8966064,-0.44260254
0.904,-1.8790283,-0.43439941
0.905,-1.8302002,-0.42385254
0.906,-1.7794189,-0.41018066
0.907,-1.7091064,-0.39416504
0.908,-1.6368408,-0.37502441
0.909,-1.5430908,-0.35432129
0.91,-1.4415283,-0.32736816
0.911,-1.3262939,-0.30158691
0.912,-1.2052002,-0.27463379
0.913,-1.0782471,-0.24455566
0.914,-0.9473877,-0.21330566
0.915,-0.79699707,-0.17893066
0.916,-0.64855957,-0.14494629
0.917,-0.50402832,-0.10705566
0.918,-0.33996582,-0.071899414
0.919,-0.18566895,-0.037133789
0.92,-0.02746582,0.00075683594
0.921,0.14245605,0.037866211
0.922,0.30847168,0.076928711
0.923,0.46472168,0.11364746
0.924,0.62097168,0.14606934
0.925,0.77526855,0.18005371
0.926,0.92175293,0.21325684
0.927,1.0213623,0.24372559
0.928,1.1580811,0.27497559
0.929,1.2615967,0.30310059
0.93,1.3963623,0.33161621
0.931,1.5018311,0.35661621
0.932,1.5994873,0.37888184
0.933,1.6990967,0.39919434
0.934,1.7615967,0.41560059
0.935,1.8416748,0.43278809
0.936,1.8826904,0.44138184
0.937,1.9139404,0.45036621
0.938,1.9471436,0.45583496
0.939,1.9510498,0.45856934
0.94,1.9588623,0.45778809
0.941,1.9490967,0.45544434
0.942,1.9119873,0.44841309
0.943,1.8729248,0.43708496
0.944,1.8045654,0.42458496
0.945,1.7420654,0.40935059
0.946,1.6502686,0.39216309
0.947,1.5526123,0.36833496
0.948,1.4549561,0.34567871
0.949,1.3338623,0.32067871
0.95,1.2108154,0.29294434
0.951,1.0916748,0.25935059
0.952,0.94909668,0.23005371
0.953,0.7947998,0.19528809
0.954,0.65222168,0.16325684
0.955,0.49401855,0.12810059
0.956,0.3338623,0.091772461
0.957,0.18151855,0.053881836
0.958,0.02722168,0.016381836
0.959,-0.10168457,-0.018383789
0.96,-0.24230957,-0.054321289
0.961,-0.40246582,-0.091430664
0.962,-0.5411377,-0.12854004
0.963,-0.70715332,-0.16564941
0.964,-0.85168457,-0.19963379
0.965,-0.98254395,-0.23244629
0.966,-1.1290283,-0.26408691
0.967,-1.2423096,-0.29416504
0.968,-1.3692627,-0.32268066
0.969,-1.4747314,-0.34689941
0.97,-1.5665283,-0.37033691
0.971,-1.6544189,-0.38986816
0.972,-1.7247314,-0.40900879
0.973,-1.7911377,-0.42541504
0.974,-1.8497314,-0.43791504
0.975,-1.8751221,-0.44846191
0.976,-1.9161377,-0.45588379
0.977,-1.9317627,-0.45783691
0.978,-1.9337158,-0.45861816
0.979,-1.9259033,-0.45783691
0.98,-1.8868408,-0.45080566
0.981,-1.8575439,-0.44104004
0.982,-1.8087158,-0.43010254
0.983,-1.7442627,-0.41447754
0.984,-1.6778564,-0.39885254
0.985,-1.5880127,-0.37775879
0.986,-1.4962158,-0.35588379
0.987,-1.4024658,-0.33049316
0.988,-1.2794189,-0.30275879
0.989,-1.1680908,-0.27346191
0.99,-1.0274658,-0.24104004
0.991,-0.8927002,-0.20783691
0.992,-0.74230957,-0.17502441
0.993,-0.59777832,-0.13752441
0.994,-0.4395752,-0.10314941
0.995,-0.27941895,-0.063696289
0.996,-0.12902832,-0.025024414
0.997,0.03894043,0.010522461
0.998,0.19714355,0.050756836
0.999,0.35925293,0.085913086
